PERIODS,I) ECONOMIC FACTORS: INFLATION,I) ECONOMIC FACTORS: CONSUMER PRICE INDEX,I) ECONOMIC FACTORS: DEFLATION FACTOR,I) ECONOMIC FACTORS: REAL EXCHANGE RATE,I) ECONOMIC FACTORS: NOMINAL EXCHANGE RATE,I) ECONOMIC FACTORS: DISCOUNT FACTOR,II) CONSUMPTION: POTENTIAL CONNECTIONS,II) CONSUMPTION: COVERAGE,II) CONSUMPTION: CONNECTIONS,II) CONSUMPTION: NEW CONNECTIONS,II) CONSUMPTION: DEMAND (L/CONNECTION/DAY),II) CONSUMPTION: TOTAL DEMAND (M3),II) CONSUMPTION: NON-REVENUE WATER,II) CONSUMPTION: COLLECTION RATE FORECAST,III) COSTS & SUBSIDIES: OPERATING FIXED COSTS - DOMESTIC DENOMINATION,III) COSTS & SUBSIDIES: OPERATING FIXED COSTS - FOREIGN DENOMINATION,III) COSTS & SUBSIDIES: OPERATING VARIABLE COSTS - DOMESTIC DENOMINATION,III) COSTS & SUBSIDIES: OPERATING VARIABLE COSTS - FOREIGN DENOMINATION,IV) FINANCING COSTS: COVERAGE EXTENSION COSTS,IV) FINANCING COSTS: AMOUNT FINANCED BY DEBT,IV) FINANCING COSTS: TOTAL LOAN REPAYMENT (FOREIGN CURRENCY),IV) FINANCING COSTS: OUTSTANDING PRINCIPAL,IV) FINANCING COSTS: PRINICPAL REPAYMENT,IV) FINANCING COSTS: INTEREST PAYMENT,IV) FINANCING COSTS: OPERATOR - OUTSTANDING PRINCIPAL,IV) FINANCING COSTS: OPERATOR - PRINCIPAL REPAYMENT,IV) FINANCING COSTS: OPERATOR - INTEREST PAYMENT,IV) FINANCING COSTS: CONTRACTING AUTHORITY - OUTSTANDING PRINCIPAL,IV) FINANCING COSTS: CONTRACTING AUTHORITY - PRINCIPAL REPAYMENT,IV) FINANCING COSTS: CONTRACTING AUTHORITY - INTEREST PAYMENT,V) TARIFF RESET CALCULATIONS: EXPECTED INFLATION RATE - FORECAST USED FOR TARIFF SETTING,V) TARIFF RESET CALCULATIONS: EXPECTED INFLATION RATE - DEFLATION FACTOR,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - INITIAL EXISTING ASSET BASE,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - DEPRECIATION,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - MAINTENANCE COSTS,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - FINAL EXISTING ASSET BASE,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - INITIAL NEW ASSET BASE,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - INVESTMENT,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - DEPRECIATION,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - FINAL NEW ASSET BASE,V) TARIFF RESET CALCULATIONS: DEMAND - NO RESET,V) TARIFF RESET CALCULATIONS: DEMAND - FULL RESET,V) TARIFF RESET CALCULATIONS: DEMAND - DISCOUNTED DEMAND,V) TARIFF RESET CALCULATIONS: DEMAND - CUMULATIVE DISCOUNTED DEMAND,V) TARIFF RESET CALCULATIONS: DEMAND - 5 YEAR DISCOUNTED DEMAND,V) TARIFF RESET CALCULATIONS: RETURN ON NEW ASSETS (REAL) - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: RETURN ON NEW ASSETS (REAL) - OPERATOR,V) TARIFF RESET CALCULATIONS: DEPRECIATION (REAL) - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: DEPRECIATION (REAL) - OPERATOR,V) TARIFF RESET CALCULATIONS: MAINTENANCE COSTS (REAL),V) TARIFF RESET CALCULATIONS: DOMESTIC-DENOMINATED OPEX (REAL),V) TARIFF RESET CALCULATIONS: FOREIGN-DENOMINATED OPEX (REAL),V) TARIFF RESET CALCULATIONS: FOREIGN EXCHANGE RATE - NO RESET,V) TARIFF RESET CALCULATIONS: FOREIGN EXCHANGE RATE - FULL RESET,V) TARIFF RESET CALCULATIONS: SUBSIDIES (REAL),V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - CONTRACTING AUTHORITY - REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - CONTRACTING AUTHORITY - DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - CONTRACTING AUTHORITY - CUMULATIVE DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - OPERATOR - REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - OPERATOR - DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - OPERATOR - CUMULATIVE DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: DISCOUNTED REVENUE REQUIREMENT - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: DISCOUNTED REVENUE REQUIREMENT - OPERATOR,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - NO RESET - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - NO RESET - OPERATOR,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - 5 YEAR RESET PERIOD - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - 5 YEAR RESET PERIOD - OPERATOR,VI) TARIFF INDEXATION: INDEXATION,VI) TARIFF INDEXATION: NO RESET - CONTRACTING AUTHORITY,VI) TARIFF INDEXATION: NO RESET - OPERATOR,VI) TARIFF INDEXATION: 5 YEAR RESET PERIOD - CONTRACTING AUTHORITY,VI) TARIFF INDEXATION: 5 YEAR RESET PERIOD - OPERATOR,VII) PROFIT: TOTAL REVENUE COLLECTED - NO RESET,VII) PROFIT: TOTAL REVENUE COLLECTED - 5 YEAR RESET PERIOD,VII) PROFIT: COSTS - OPERATING COSTS,VII) PROFIT: COSTS - MAINTENANCE COSTS,VII) PROFIT: COSTS - RETURN ON CAPITAL,VII) PROFIT: COSTS - DEPRECIATION,VII) PROFIT: COSTS - SUBSIDIES,VII) PROFIT: COSTS - TOTAL,VII) PROFIT: PRESENT VALUE PROFIT (REAL) - NO RESET,VII) PROFIT: PRESENT VALUE PROFIT (REAL) - 5 YEAR RESET PERIOD,VIII) CASH FLOWS: NO RESET - CONTRACTING AUTHORITY,VIII) CASH FLOWS: NO RESET - OPERATOR,VIII) CASH FLOWS: 5 YEAR RESET PERIOD - CONTRACTING AUTHORITY,VIII) CASH FLOWS: 5 YEAR RESET PERIOD - OPERATOR,IX) DEBT SERVICE RATIO: CASH FLOW BEFORE LOAN REPAYMENT - NO RESET,IX) DEBT SERVICE RATIO: CASH FLOW BEFORE LOAN REPAYMENT - 5 YEAR RESET PERIOD,IX) DEBT SERVICE RATIO: DEBT SERVICE RATIO - NO RESET,IX) DEBT SERVICE RATIO: DEBT SERVICE RATIO - 5 YEAR RESET PERIOD,X) STAKEHOLDER ANALYSIS: WATER USE & CONSUMPTION - PRIVATE HOUSEHOLD CONNECTION,X) STAKEHOLDER ANALYSIS: WATER USE & CONSUMPTION - OTHER SOURCES,X) STAKEHOLDER ANALYSIS: MONTHLY COST - PRIVATE HOUSEHOLD CONNECTION - 5 YEAR RESET PERIOD,X) STAKEHOLDER ANALYSIS: MONTHLY COST - PRIVATE HOUSEHOLD CONNECTION - EXISTING TARIFFS,X) STAKEHOLDER ANALYSIS: OTHER SOURCES,X) STAKEHOLDER ANALYSIS: MONTHLY COPING COST - OTHER SOURCES,X) STAKEHOLDER ANALYSIS: WILLINGNESS TO PAY - PRIVATE HOUSEHOLD CONNECTION,X) STAKEHOLDER ANALYSIS: WILLINGNESS TO PAY - OTHER SOURCES - MONTHLY COST,X) STAKEHOLDER ANALYSIS: WILLINGNESS TO PAY - OTHER SOURCES - MONTHLY COPING COST,X) STAKEHOLDER ANALYSIS: CHANGE IN SOCIAL WELFARE (REAL) - PRIVATE HOUSEHOLD CONNECTION,X) STAKEHOLDER ANALYSIS: CHANGE IN SOCIAL WELFARE (REAL) - OTHER SOURCES
10,0.079513511,210.8769705,0.474210151,192.6037065,207.9183035,0.496585304,50000,1,50000,733,151.6651214,2.767888465,0.03,1,13.49858808,0.134985881,13.49858808,0.134985881,3.091456388,1.545728194,0.011862118,0.190275975,0.011862118,0.009513799,8.097338664,0.422250802,0.404866933,8.097338664,0.422250802,0.404866933,0.079711679,0.478402271,193.0138282,9.650691409,25.66597107,209.0291078,60.56635384,3.064366721,3.181536028,60.44918453,3.34359005,3.04499031,1.512097438,7.78091813,6.205239785,2.22707522,2.22707522,0.761027031,0.761027031,12.27865886,#N/A,#N/A,164.8721271,206.0735674,0,2.988102251,1.483847664,7.978510988,186.2788993,92.50336382,440.4874939,4.976360614,433.7900896,0.658930942,65.46352525,1.025394543,56.61124902,2.108769705,1.389533609,138.0474988,2.162320948,119.3800869,385.9461537,336.4158287,320.9607495,25.89286382,9.392777509,3.209661497,-0,359.4560524,6.238042487,-5.425645316,0.528922804,7.923269033,1.03262436,-4.244120325,34.05135139,-17.61796278,84.10504439,-43.5154401,151.6651214,75.83256068,18433.74404,9594.804398,7196.103299,2108.769705,23987.011,10794.15495,2741.400617,-52.0361175,94.87280158
11,0.079300468,228.2805497,0.43805747,204.1636061,220.3538757,0.463013068,50000,1,50000,0,161.9111456,2.954878408,0.03,1,13.90968128,0.139096813,13.90968128,0.139096813,0,0,0.011862118,0.178413857,0.011862118,0.008920693,13.81043855,0.731328856,0.690521928,13.81043855,0.731328856,0.690521928,0.079300468,0.441929993,209.0291078,10.45145539,27.7025313,226.2801837,60.44918453,0,3.022459227,57.42672531,3.41113505,2.954878408,1.368147318,1.368147318,0,2.115721459,2.115721459,0.667857692,0.667857692,12.24257946,#N/A,#N/A,173.3253018,204.1636061,0,2.783579151,1.288833524,1.288833524,186.216359,86.22060773,86.22060773,0,0,0.658930942,65.46352525,0.80196105,69.90706316,2.282805497,1.504211178,149.4404953,1.830721094,159.584228,446.0232539,476.9615479,390.7939304,27.94742769,9.659561152,3.049178422,-0,431.4500976,2.955819855,9.230920586,0.613125821,4.343583519,0.808812079,10.42299799,22.10580589,52.07930281,32.01318453,75.42020134,161.9111456,80.95557282,26134.87934,11088.3496,8316.262199,2282.805497,27720.874,12474.3933,2967.647146,-76.29581136,94.87280158
12,0.078228751,246.855737,0.4050949,218.5734651,235.6721944,0.431710523,50000,1,50000,0,164.0378786,2.993691285,0.03,1,14.33329415,0.143332941,14.33329415,0.143332941,0,0,0.011862118,0.16655174,0.011862118,0.008327587,19.10013813,1.037841287,0.955006906,19.10013813,1.037841287,0.955006906,0.07957832,0.408124862,226.2801837,11.31400919,30.05687902,245.0230536,57.42672531,0,2.871336265,54.55538904,3.480044549,3.014570911,1.301421986,2.669569304,0,2.009935386,2.009935386,0.585931859,0.585931859,12.26695961,#N/A,#N/A,182.21188,214.6312981,0,2.595867245,1.120663207,2.409496731,200.1126327,86.3907294,172.6113371,0,0,0.658930942,65.46352525,0.80196105,69.90706316,2.46855737,1.626608834,161.6004677,1.97968686,172.5695959,488.6514765,522.5466668,460.6031727,30.28169355,9.923281618,2.892812817,-0,503.7009607,-2.631909941,3.295807402,0.503090915,-1.590707897,0.687944175,4.152156186,-8.140795696,24.69738796,-8.524331754,25.8609522,164.0378786,82.01893932,28632.69407,12148.10743,9111.08057,2468.55737,30370.26857,13666.62085,3209.12458,-72.07215048,94.87280158
13,0.079401853,267.2557213,0.374173468,230.6719779,248.9877604,0.402524224,50000,1,50000,0,169.9294727,3.101212877,0.03,1,14.76980794,0.147698079,14.76980794,0.147698079,0,0,0.011862118,0.154689622,0.011862118,0.007734481,22.18409778,1.251388733,1.109204889,22.18409778,1.251388733,1.109204889,0.07974628,0.376842332,245.0230536,12.25115268,32.59106785,265.3629688,54.55538904,0,2.727769452,51.82761959,3.550346112,3.075469283,1.237950887,3.907520191,0,1.909438616,1.909438616,0.513969501,0.513969501,12.28169401,#N/A,#N/A,191.5540829,225.63568,0,2.423408117,0.975480472,3.384977203,215.2926671,86.66051377,259.2718509,0,0,0.658930942,65.46352525,0.80196105,69.90706316,2.672557213,1.761030643,174.9550166,2.143286789,186.8306259,548.0340814,586.0483315,547.8369611,32.82352993,10.2061679,2.747225794,-0,593.6138847,-6.864951249,-1.13947736,0.467014088,-6.092080745,0.645560475,-0.545153243,-39.33912931,-2.510336853,-35.46606195,-2.263185889,169.9294727,84.96473637,32112.23734,13624.38714,10218.29036,2672.557213,34060.96786,15327.43554,3474.324377,-69.61317347,94.87280158
14,0.079520649,289.3759207,0.345571255,240.8003604,259.9489612,0.375311099,50000,1,50000,0,177.8050848,3.244942797,0.03,1,15.21961556,0.152196156,15.21961556,0.152196156,0,0,0.011862118,0.142827505,0.011862118,0.007141375,23.322886,1.379887921,1.1661443,23.322886,1.379887921,1.1661443,0.07984751,0.347922367,265.3629688,13.26814844,35.32561996,287.4204403,51.82761959,0,2.59138098,49.23623861,3.622067861,3.137597884,1.17757531,5.085095501,0,1.813966686,1.813966686,0.450799703,0.450799703,12.29057332,#N/A,#N/A,201.3752707,237.2042687,0,2.264766388,0.849991962,4.234969164,231.8819636,87.02787456,346.2997255,0,0,0.658930942,65.46352525,0.80196105,69.90706316,2.893759207,1.906787481,189.4356789,2.320682172,202.2942076,620.8953581,663.9636129,652.2079204,35.56595971,10.49836559,2.609011579,-0,700.8812573,-10.37390937,-4.788097668,0.472275599,-9.806625136,0.646466681,-4.39500452,-74.44582631,-32.72063611,-63.83929186,-28.05882266,177.8050848,88.90254239,36381.56783,15435.75303,11576.81477,2893.759207,38589.38258,17365.22216,3761.886969,-67.91509076,94.87280158
15,0.079142703,313.2085647,0.319276071,270.4267718,291.8290775,0.349937749,50000,1,50000,0,183.0712686,3.341050653,0.03,1,15.68312185,0.156831219,15.68312185,0.156831219,0,0,0.011862118,0.130965387,0.011862118,0.006548269,25.72785885,1.60391709,1.286392942,25.72785885,1.60391709,1.286392942,0.079908413,0.321202241,287.4204403,14.37102201,38.28091259,311.3303308,49.23623861,0,2.461811931,46.77442668,3.695238486,3.200981566,1.120144284,6.205239785,5.368548748,1.723268351,1.723268351,0.395369755,0.395369755,12.29591492,#N/A,#N/A,211.7000017,249.3659916,0,2.118638106,0.74139145,4.976360614,250.0169368,87.49036409,433.7900896,2.52122753,523.0078605,0.658930942,65.46352525,0.80196105,69.90706316,3.132085647,2.063828147,205.0373678,2.511810695,218.9549091,691.935586,739.9315288,808.6859623,38.51185862,10.79484814,2.476663868,-0,860.4693329,-18.82972775,-13.46729706,0.447470587,-18.44026533,0.614695631,-13.24505968,-163.7615063,-117.2622959,-127.3028644,-91.15589181,183.0712686,91.53563432,40544.19336,17201.84679,12901.38509,3132.085647,43004.61697,19352.07763,4071.711341,-65.19911283,94.87280158
16,0.078331568,338.7291695,0.295221106,291.5098216,314.3442431,0.326279795,50000,1,50000,0,198.7824995,3.627780616,0.03,1,16.16074402,0.16160744,16.16074402,0.16160744,0,0,0.011862118,0.119103269,0.011862118,0.005955163,26.00469588,1.728961898,1.300234794,26.00469588,1.728961898,1.300234794,0.078331568,0.297002154,311.3303308,15.56651654,40.93408057,336.6978949,46.77442668,0,2.338721334,44.43570535,3.769887255,3.627780616,1.183671514,1.183671514,0,1.637104934,1.637104934,0.347302637,0.347302637,12.1575101,#N/A,#N/A,222.5540928,291.5098216,0,1.984407571,0.647472095,0.647472095,314.0447197,102.4664466,102.4664466,0,0,0.658930942,65.46352525,0.469629251,97.42071555,3.387291695,2.231991309,221.7440554,1.590771263,329.9923807,812.5359606,1202.910931,1015.85827,41.18103299,11.09070389,2.352830674,-0,1070.482838,-24.84665089,12.75609392,0.488171379,-24.62345089,0.26410036,13.20336494,-254.3294796,138.3716966,-195.6027333,106.4205459,198.7824995,99.39124975,65912.92773,20200.02929,15150.02197,3387.291695,50500.07322,22725.03295,4403.479203,-110.0820099,94.87280158
17,0.077274219,365.94209,0.273267281,320.9296598,345.7292485,0.304221264,50000,1,50000,0,205.4918264,3.750225831,0.03,1,16.65291195,0.166529119,16.65291195,0.166529119,0,0,0.011862118,0.107241152,0.011862118,0.005362058,26.7256966,1.903452689,1.33628483,26.7256966,1.903452689,1.33628483,0.078987756,0.274445208,336.6978949,16.83489474,44.50845551,364.3714556,44.43570535,0,2.221785267,42.21392008,3.846044029,3.701066646,1.125943173,2.309614688,0,1.555249687,1.555249687,0.30487916,0.30487916,12.21513234,#N/A,#N/A,233.9646852,306.4558497,0,1.860128847,0.565890749,1.213362844,340.0229407,103.4422088,205.9086555,0,0,0.658930942,65.46352525,0.469629251,97.42071555,3.6594209,2.411305662,239.5585925,1.718571098,356.5034025,907.4417622,1343.413299,1248.254445,44.70031057,11.38262642,2.231362341,-0,1306.568744,-33.18090983,3.063024818,0.482441862,-33.07023304,0.266467857,3.38967561,-396.4593864,42.11006115,-296.687785,31.51278844,205.4918264,102.7459132,73611.6876,22559.43252,16919.57439,3659.4209,56398.5813,25379.36159,4757.24717,-106.1040941,94.87280158
18,0.078979823,396.0161209,0.252514973,367.3224896,396.3335548,0.283654026,50000,1,50000,0,218.2062785,3.982264583,0.03,1,17.16006862,0.171600686,17.16006862,0.171600686,0,0,0.011862118,0.095379034,0.011862118,0.004768952,28.41048857,2.178611291,1.420524428,28.41048857,2.178611291,1.420524428,0.079388544,0.253499815,364.3714556,18.21857278,48.32472331,394.4776062,42.21392008,0,2.110696004,40.10322408,3.923739272,3.775833151,1.071030277,3.380644964,0,1.477487203,1.477487203,0.267530523,0.267530523,12.2503084,#N/A,#N/A,245.9603111,322.1681771,0,1.745017726,0.494981304,1.708344148,368.4373804,104.5087465,310.4174019,0,0,0.658930942,65.46352525,0.469629251,97.42071555,3.960161209,2.609472758,259.2461133,1.859807544,385.8017387,1042.778226,1543.770846,1621.364547,48.51319611,11.70217501,2.118927997,-0,1683.698846,-45.90714999,-10.02260736,0.486523867,-45.91930104,0.272691444,-9.820925981,-639.6697395,-135.6917549,-450.3053427,-95.52229597,218.2062785,109.1031393,84590.18332,25923.96119,19442.97089,3960.161209,64809.90298,29164.45634,5148.209572,-105.0519742,94.87280158
19,0.083089133,430.3264267,0.232381731,382.8513758,414.6621646,0.264477261,50000,1,50000,0,225.7681468,4.120268679,0.03,1,17.68267051,0.176826705,17.68267051,0.176826705,0,0,0.011862118,0.083516916,0.011862118,0.004175846,27.34085331,2.270714029,1.367042666,27.34085331,2.270714029,1.367042666,0.079631628,0.234096041,394.4776062,19.72388031,52.42137516,427.175101,40.10322408,0,2.005161204,38.09806287,4.003004064,3.852110041,1.018795514,4.399440478,0,1.403612843,1.403612843,0.23470015,0.23470015,12.27163639,#N/A,#N/A,258.5709659,338.6860928,0,1.638312992,0.433296533,2.141640681,399.5366564,105.6683607,416.0857626,0,0,0.658930942,65.46352525,0.469629251,97.42071555,4.303264267,2.835553979,281.706849,2.020938777,419.2270841,1172.391151,1735.655035,1928.094506,52.80809439,12.08023398,2.019953536,-0,1995.002788,-50.55745114,-15.93943093,0.494473121,-50.63248195,0.288187779,-15.80817639,-822.465408,-255.8450906,-601.6384336,-187.1522353,225.7681468,112.8840734,95104.38546,29146.19996,21859.64997,4303.264267,72865.4999,32789.47496,5594.243547,-101.3442307,94.87280158
20,0.081694103,466.957457,0.214152271,409.7019266,443.1721578,0.246596964,50000,1,50000,0,218.18882,3.981945965,0.03,1,18.221188,0.18221188,18.221188,0.18221188,0,0,0.011862118,0.071654799,0.011862118,0.00358274,26.82838567,2.429966225,1.341419283,26.82838567,2.429966225,1.341419283,0.079778434,0.216145767,427.175101,21.35875505,56.83439739,462.6507434,38.09806287,0,1.904903144,36.19315973,4.08387011,3.929927825,0.96910827,5.368548748,5.368548748,1.333432201,1.333432201,0.205868376,0.205868376,12.28451444,#N/A,#N/A,271.8281828,356.0509001,0,1.539300576,0.379586849,2.52122753,433.590488,106.9220979,523.0078605,2.52122753,523.0078605,0.658930942,65.46352525,0.469629251,97.42071555,4.66957457,3.076927173,305.6868128,2.19296881,454.9132959,1229.480528,1820.172446,2213.983818,57.36345625,12.45312219,1.922635467,-0,2285.723032,-55.77942715,-24.5854005,0.447863644,-55.86644555,0.26198154,-24.4865368,-1056.54887,-462.3370774,-787.635069,-344.6626145,218.18882,109.09441,99735.47651,30565.46896,22924.10172,4669.57457,76413.6724,34386.15258,6070.446941,-91.32049185,94.87280158
